temperatureMax,apparentTemperatureMin,windBearing,dewPoint,cloudCover,windSpeed,temperatureMin,apparentTemperatureMax,pressure,visibility,precipType,humidity,uvIndex,energy_sum,holiday_id,cluster2,cluster3,cluster4,cluster5,cluster6
2.7,-2.49,326.0,-1.19,0.29,1.67,-2.49,1.26,1029.42,6.18,1,0.89,1.0,65086.9989937,0,1,0,2,1,5
1.8,-3.83,155.0,-2.29,0.45,0.73,-3.83,1.8,1020.51,6.49,1,0.91,1.0,73306.0420068,0,1,0,2,1,5
1.58,-3.72,78.0,-1.81,0.6,2.09,-1.35,-1.1,1005.66,6.78,1,0.87,1.0,73645.920004,0,1,0,2,1,5
10.34,-0.92,168.0,5.46,0.71,4.22,1.93,10.34,985.82,7.45,0,0.92,0.0,72310.5290016,0,1,2,0,0,1
11.17,4.32,211.0,6.32,0.39,4.93,6.91,11.17,991.49,13.15,0,0.86,1.0,68844.37600060001,0,1,2,0,0,1
9.82,3.01,207.0,5.42,0.39,3.07,5.32,7.78,999.72,12.86,0,0.89,1.0,70541.96899770001,0,1,2,0,0,1
9.1,3.08,230.0,4.71,0.32,3.79,5.62,6.39,1001.69,12.71,0,0.86,1.0,66003.5519989,0,1,2,0,0,1
7.96,2.47,291.0,4.36,0.62,2.17,4.66,7.12,1014.41,11.65,0,0.86,0.0,66057.0549977,0,1,2,0,0,1
7.44,0.96,119.0,4.27,0.52,4.02,3.07,4.49,1016.68,7.87,0,0.92,1.0,68504.5929898,0,1,2,0,0,1
9.57,2.82,137.0,7.49,0.76,3.54,6.53,7.93,1002.52,8.96,0,0.96,0.0,67630.9589993,0,1,2,3,4,2
9.69,4.44,240.0,6.22,0.44,3.21,6.3,7.58,1009.54,12.15,0,0.91,1.0,64984.3620001,0,1,2,0,0,1
13.07,4.44,200.0,9.32,0.67,3.91,6.04,13.07,1005.25,10.15,0,0.96,0.0,68183.4119991,0,1,2,3,4,2
13.08,7.75,231.0,9.3,0.53,5.51,9.34,13.08,1003.59,12.73,0,0.86,1.0,65806.957998,0,1,2,3,4,1
12.3,5.49,201.0,8.28,0.61,4.28,7.57,12.3,999.12,10.85,0,0.91,1.0,66453.0329942,0,1,2,3,4,2
9.14,3.86,225.0,6.27,0.56,4.39,6.46,6.49,995.66,13.07,0,0.89,1.0,68988.8580013,1,1,2,0,3,4
10.18,1.34,230.0,5.73,0.39,5.05,4.83,10.18,1004.15,12.94,0,0.88,1.0,64350.8849987,1,1,2,0,3,4
7.97,3.64,258.0,4.81,0.51,4.09,6.42,5.36,1005.46,12.46,0,0.84,1.0,65277.8559983,0,1,2,0,0,1
12.34,3.99,207.0,7.73,0.7,4.78,5.45,12.34,1016.76,11.46,0,0.89,0.0,64881.787004800004,0,1,2,3,4,2
11.97,3.69,204.0,7.41,0.59,7.6,7.28,11.97,1004.18,12.5,0,0.83,0.0,64371.362993400006,0,1,2,0,0,1
10.9,1.25,231.0,3.9,0.37,6.82,5.44,10.9,1009.95,13.2,0,0.77,1.0,65610.104993,0,1,2,0,0,1
9.24,0.88,264.0,3.28,0.38,4.55,4.22,6.97,1007.65,13.15,0,0.81,1.0,65599.6099958,0,1,2,0,0,1
7.49,0.23,257.0,2.4,0.43,4.0,3.31,4.38,1016.89,13.15,0,0.82,1.0,65269.368001300005,1,1,2,0,3,4
10.82,0.23,242.0,5.41,0.61,3.72,3.31,10.82,1023.12,11.35,0,0.91,1.0,66235.8049997,0,1,2,0,0,1
11.41,7.07,255.0,9.12,0.66,4.36,9.65,11.41,1032.61,11.89,0,0.91,1.0,62832.506997000004,0,1,2,3,4,2
10.79,5.7,266.0,7.31,0.83,4.28,8.17,10.79,1037.15,12.34,0,0.85,1.0,62942.029997900005,1,1,2,3,3,4
10.66,5.76,251.0,7.82,0.72,3.15,7.84,10.66,1035.16,9.58,0,0.92,1.0,64568.0329966,0,1,2,3,4,2
8.61,5.08,232.0,7.0,0.67,2.23,6.91,6.98,1032.19,5.5,0,0.96,1.0,68459.092997,0,1,2,3,4,2
9.08,5.24,206.0,6.78,0.84,3.27,7.1,7.31,1026.88,9.7,0,0.92,1.0,64268.2550001,0,1,2,3,4,2
11.23,6.9,218.0,7.77,0.76,3.71,9.02,11.23,1024.17,11.73,0,0.87,1.0,61974.0800008,0,1,2,3,4,2
9.21,1.77,329.0,5.61,0.52,0.93,1.77,9.13,1021.19,8.64,0,0.9,1.0,62511.5130009,0,1,2,0,0,2
3.43,-0.48,307.0,1.46,0.7,1.55,1.16,2.36,1015.8,5.21,0,0.94,1.0,66524.2089973,0,1,2,0,0,2
5.7,-1.42,281.0,1.68,0.52,0.4,0.89,5.7,1017.62,5.7,0,0.93,1.0,66713.7110023,0,1,2,0,0,2
4.53,-1.06,90.0,0.79,0.57,4.76,1.75,0.07,1012.97,10.03,0,0.83,1.0,71923.9179981,0,1,2,0,0,1
3.48,-2.16,23.0,-1.76,0.6,3.13,1.04,-0.09,1018.81,12.46,0,0.74,1.0,75265.2239958,0,1,2,0,0,1
2.94,-3.4,251.0,-0.61,0.59,2.08,-0.41,0.94,1011.47,9.66,0,0.88,1.0,72611.04999490001,0,1,2,0,0,1
2.38,-3.16,327.0,-0.89,0.58,3.28,-0.83,0.89,1008.99,11.41,0,0.85,1.0,71281.0680038,0,1,2,0,0,1
-0.06,-4.7,27.0,-2.6,0.48,0.93,-2.32,-0.15,1013.33,4.12,1,0.91,1.0,72377.18298890001,0,1,0,2,1,5
2.88,-3.86,111.0,-2.88,0.31,1.01,-3.86,2.88,1017.44,9.64,0,0.83,1.0,73059.3359969,0,1,2,0,0,1
1.33,-7.8,112.0,-2.88,0.67,5.2,-1.93,-2.04,1004.05,6.41,1,0.85,1.0,77294.2540031,0,1,0,2,1,5
0.85,-5.37,57.0,-1.83,0.84,4.16,-0.65,-2.56,997.28,7.53,1,0.86,1.0,80900.9629975,0,1,0,2,1,5
0.08,-5.88,18.0,-1.87,0.85,3.18,-1.45,-0.46,994.89,5.1,1,0.91,1.0,82650.4920025,0,1,0,2,1,5
1.17,-4.23,196.0,-1.86,0.68,1.22,-1.98,1.08,994.61,8.14,1,0.9,1.0,75034.1459921,0,1,0,2,1,5
2.82,-5.09,85.0,-1.46,0.53,3.44,-3.73,-1.43,1001.55,6.31,0,0.88,1.0,74398.3419997,0,1,2,0,0,1
2.82,-2.47,76.0,-0.68,0.75,4.23,1.38,-1.4,1007.72,7.69,0,0.82,1.0,73407.7789933,0,1,2,0,0,1
2.23,-2.49,47.0,-1.81,0.8,2.07,-0.11,2.08,1016.41,10.32,0,0.79,1.0,73479.518006,0,1,2,0,0,1
2.98,-4.07,155.0,-2.16,0.74,3.2,-1.19,0.81,1014.52,10.8,1,0.8,1.0,73746.7589887,0,1,0,2,1,5
7.56,-2.16,210.0,2.87,0.51,3.61,2.37,4.69,1006.45,10.27,0,0.86,1.0,70604.64099690001,0,1,2,0,0,1
10.26,1.49,227.0,4.08,0.43,6.6,4.72,10.26,997.84,12.01,0,0.77,1.0,71041.5209932,0,1,2,0,0,1
10.54,-0.68,217.0,4.14,0.47,5.95,3.02,10.54,1005.47,11.91,0,0.84,1.0,67847.046995,0,1,2,0,0,1
13.09,7.09,225.0,9.99,0.69,7.22,9.76,13.09,1003.25,10.88,0,0.89,1.0,63821.5679994,0,1,2,3,4,2
12.56,3.86,245.0,5.96,0.44,7.85,7.51,12.56,1006.93,11.88,0,0.77,1.0,60862.8979917,0,1,2,0,0,1
9.94,3.29,243.0,4.39,0.35,7.3,7.12,6.38,1012.39,12.89,0,0.74,1.0,61913.0489982,0,1,2,0,0,1
8.03,2.49,265.0,3.73,0.49,2.83,4.16,5.33,1002.38,12.5,0,0.85,1.0,63519.7860029,0,1,2,0,0,1
5.56,-1.71,329.0,-0.82,0.43,4.97,1.48,1.9,1015.47,13.42,0,0.71,1.0,67804.0450025,0,1,2,0,0,1
9.12,-2.93,243.0,2.24,0.55,4.32,0.11,6.66,1018.69,13.12,0,0.82,1.0,73004.9899986,0,1,2,0,0,1
10.2,2.41,262.0,3.74,0.5,6.82,6.48,10.2,1012.2,13.0,0,0.71,1.0,63752.239008000004,0,1,2,0,0,1
6.44,-2.91,257.0,-0.18,0.48,7.3,2.16,2.38,1000.03,12.84,0,0.73,1.0,65876.34000340001,0,1,2,0,0,1
6.16,-1.46,331.0,0.5,0.61,6.04,2.86,2.56,1006.64,13.23,0,0.75,1.0,67198.9669927,0,1,2,0,0,1
5.53,-2.68,299.0,-1.83,0.39,3.57,1.24,2.42,1017.82,12.49,0,0.71,1.0,67113.2819971,0,1,2,0,0,1
5.59,-2.13,314.0,-0.32,0.41,3.08,0.81,2.73,1019.29,10.54,0,0.78,1.0,66414.1409924,0,1,2,0,0,1
3.68,-0.57,213.0,0.73,0.7,0.68,1.58,2.1,1018.79,10.38,0,0.86,1.0,70502.4570002,0,1,2,0,0,1
4.73,-4.17,129.0,2.29,0.84,4.86,1.06,1.58,999.65,7.07,0,0.93,1.0,74558.5370066,0,1,2,0,0,1
1.88,-3.92,53.0,0.27,0.87,3.36,0.55,-1.66,999.17,4.36,0,0.93,1.0,71613.7730023,0,1,2,0,0,1
2.24,-2.29,40.0,-2.12,0.86,2.87,1.14,-0.19,1015.13,7.32,0,0.76,1.0,70967.2110078,0,1,2,0,0,1
3.09,-3.18,149.0,-2.72,0.68,3.48,0.6,1.23,1021.27,6.92,0,0.73,1.0,69677.2689946,0,1,2,0,0,1
10.59,-0.11,238.0,4.54,0.55,2.96,4.07,10.59,1011.45,10.56,0,0.81,1.0,65642.6689957,0,1,2,0,0,1
9.76,-0.06,273.0,2.22,0.41,2.49,2.27,7.75,1019.7,13.04,0,0.77,1.0,63305.8980096,0,1,2,0,0,1
10.13,3.7,190.0,1.36,0.48,1.11,3.7,10.13,1023.52,12.97,0,0.7,1.0,63351.8549996,0,1,2,0,0,1
9.49,0.27,102.0,1.91,0.33,2.79,2.16,7.33,1021.74,7.26,0,0.84,1.0,65874.2829974,0,1,2,0,0,1
7.65,-0.63,99.0,1.32,0.33,2.86,1.16,5.22,1020.42,7.23,0,0.83,1.0,63053.028,0,1,2,0,0,1
10.12,-1.43,4.0,0.3,0.11,0.4,-1.43,10.12,1019.55,6.95,0,0.79,2.0,62275.989993200004,0,1,2,0,0,1
4.88,-3.42,80.0,-0.48,0.68,4.86,1.83,3.78,1023.08,8.93,0,0.78,1.0,64104.6790081,0,1,2,0,0,1
2.28,-3.9,79.0,-5.51,0.8,5.58,0.86,-2.51,1023.97,13.24,0,0.59,1.0,68642.4580019,0,1,2,0,0,1
1.36,-4.29,45.0,-5.38,0.81,4.79,0.2,-3.32,1020.5,13.04,1,0.63,1.0,70207.88198800001,0,1,0,2,1,5
1.74,-4.2,28.0,-4.22,0.83,3.92,0.19,-1.89,1020.81,11.64,0,0.68,1.0,72307.56699780001,0,1,2,0,0,1
2.35,-3.26,0.0,-3.17,0.86,4.47,0.85,-2.08,1023.88,13.0,0,0.71,1.0,76489.94898670001,0,1,2,0,0,1
4.39,-2.46,12.0,0.51,0.84,4.8,1.74,0.59,1026.97,9.78,0,0.83,1.0,71302.4429949,0,1,2,0,0,1
4.93,-1.18,41.0,2.55,0.86,4.34,2.98,1.8,1032.15,3.48,0,0.91,1.0,68637.82100340001,0,1,2,0,0,2
6.11,-1.82,38.0,0.84,0.69,4.4,2.33,2.67,1034.17,8.92,0,0.83,1.0,65828.7679986,0,1,2,0,0,1
7.26,-1.18,43.0,0.96,0.64,4.25,2.41,4.09,1029.69,12.67,0,0.8,1.0,65252.6329915,0,1,2,0,0,1
6.62,-1.08,37.0,0.98,0.83,3.77,2.58,3.28,1029.18,10.27,0,0.78,1.0,65543.8339955,0,1,2,0,0,1
4.69,-0.01,38.0,-1.48,0.66,2.02,0.63,3.13,1027.67,13.05,0,0.72,1.0,66947.8400043,0,1,2,0,0,1
7.83,-1.14,89.0,0.26,0.58,2.2,-1.14,5.04,1023.52,10.12,0,0.8,1.0,69283.33399320001,0,1,2,0,0,1
8.99,-1.41,89.0,0.86,0.27,3.66,2.14,6.17,1013.74,7.02,0,0.78,2.0,62415.385995000004,0,1,2,0,0,1
16.06,1.49,131.0,3.28,0.12,1.6,1.87,16.06,1004.57,8.11,0,0.74,2.0,59026.712004600005,0,1,2,0,0,1
13.14,6.51,77.0,4.95,0.17,2.41,7.65,13.14,1000.69,8.37,0,0.72,2.0,58030.649989000005,0,1,2,0,0,1
9.63,6.67,84.0,7.51,0.68,2.2,7.43,7.99,996.96,2.78,0,0.93,2.0,59173.3760013,0,1,2,3,4,2
9.61,6.61,54.0,8.38,0.83,1.75,8.02,9.04,997.56,1.93,0,0.96,2.0,59328.9639984,0,1,2,3,4,2
8.01,0.97,341.0,4.62,0.84,2.52,3.88,7.53,1002.41,5.68,0,0.9,2.0,62758.5779936,0,1,2,0,0,2
3.45,-4.03,39.0,-0.37,0.81,5.05,1.23,0.33,1005.94,12.26,0,0.82,2.0,69642.1079954,0,1,2,0,0,1
1.22,-8.57,47.0,-4.67,0.6,8.17,-1.57,-4.11,1007.26,10.83,1,0.73,2.0,71182.8839987,0,1,0,2,1,5
3.86,-8.88,32.0,-5.54,0.54,6.81,-1.89,-0.56,1008.83,12.34,0,0.63,2.0,69775.1109933,0,1,2,0,0,1
6.42,-2.39,338.0,-1.54,0.37,3.65,1.14,3.01,1010.59,13.04,0,0.73,2.0,65762.7839968,0,1,2,0,0,1
6.56,-3.72,294.0,-3.24,0.27,1.81,-0.91,5.17,1015.57,10.54,0,0.67,2.0,63927.706998500005,0,1,2,0,0,1
8.27,-0.32,207.0,2.72,0.65,5.82,2.99,4.56,1007.6,12.36,0,0.81,2.0,62880.4110011,0,1,2,0,0,1
7.51,1.78,186.0,4.27,0.69,6.75,5.79,3.91,996.08,12.13,0,0.85,2.0,66099.5049969,0,1,2,0,0,1
7.3,-0.32,192.0,3.16,0.64,2.1,2.36,5.13,990.34,11.52,0,0.88,2.0,68196.7370009,0,1,2,0,0,1
7.35,-1.32,87.0,2.21,0.5,0.73,-0.22,7.06,991.02,7.97,0,0.91,2.0,64057.6400057,0,1,2,0,0,1
7.72,0.65,81.0,1.92,0.59,1.56,2.81,5.81,997.51,8.32,0,0.83,2.0,61743.711994900004,0,1,2,0,0,1
5.87,0.18,33.0,1.59,0.78,2.37,2.37,3.49,1006.74,5.73,0,0.86,2.0,63214.6199942,0,1,2,0,0,2
6.27,-1.24,99.0,-0.18,0.61,4.73,1.18,2.57,1015.96,10.8,0,0.75,2.0,62367.2830018,0,1,2,0,0,1
5.01,-2.8,89.0,0.38,0.69,7.92,2.59,0.07,1009.8,6.1,0,0.79,3.0,65425.7559933,0,1,2,0,0,1
3.06,-4.48,75.0,0.43,0.85,6.42,0.92,-2.27,1009.85,3.73,0,0.92,2.0,72746.3599949,0,1,2,0,0,1
1.53,-6.34,63.0,-2.86,0.83,6.06,-0.32,-2.86,1012.85,9.37,1,0.78,2.0,76861.6590033,0,1,0,2,1,5
1.81,-4.96,55.0,-4.59,0.68,5.95,0.71,-2.89,1014.28,12.76,0,0.65,2.0,71061.8029977,0,1,2,0,0,1
1.75,-4.31,52.0,-4.69,0.69,4.99,0.77,-2.29,1013.39,12.81,0,0.65,2.0,69956.0859877,0,1,2,0,0,1
3.82,-4.06,49.0,-4.47,0.48,3.95,-0.29,-0.19,1011.63,12.86,0,0.64,3.0,67641.08700120001,0,1,2,0,0,1
4.08,-3.85,37.0,-3.94,0.5,3.57,-0.89,0.31,1012.3,11.64,0,0.66,2.0,65159.5099981,0,1,2,0,0,1
5.31,-2.99,55.0,-4.23,0.59,3.52,-0.52,1.71,1010.88,13.45,0,0.63,3.0,66136.1300057,1,1,2,0,3,4
4.87,-2.65,41.0,-2.47,0.66,3.61,0.94,1.53,1011.38,13.1,0,0.69,3.0,63794.1989969,0,1,2,0,0,1
4.96,-2.33,67.0,-3.57,0.4,2.8,-1.54,1.64,1014.56,12.67,0,0.68,3.0,64556.020008600004,0,1,2,0,0,1
5.88,-3.14,68.0,-3.45,0.57,5.5,1.1,1.29,1011.52,12.68,0,0.64,3.0,64764.9960013,0,1,2,0,0,1
7.71,-4.26,54.0,-4.69,0.2,5.5,0.04,3.74,1014.63,13.02,0,0.57,3.0,60916.6230008,0,1,2,0,0,1
4.09,-3.72,43.0,-3.7,0.45,5.84,0.48,-0.57,1017.4,13.1,0,0.64,3.0,64456.9589972,0,1,2,0,0,1
2.91,-3.52,35.0,-2.06,0.55,5.76,0.98,-1.57,1014.22,10.8,0,0.74,3.0,65951.6599971,0,1,2,0,0,1
7.34,-2.8,32.0,-3.08,0.63,5.89,1.88,3.68,1015.19,13.08,0,0.61,3.0,63373.4509993,0,1,2,0,0,1
9.87,-2.67,35.0,-2.24,0.23,2.75,0.64,8.53,1023.34,13.02,0,0.63,3.0,59935.8529981,0,1,2,0,0,1
10.37,-1.21,127.0,-2.76,0.4,2.04,-1.21,10.37,1020.37,11.84,0,0.62,3.0,60254.7939971,0,1,2,0,0,1
9.99,-0.38,80.0,-0.36,0.36,4.97,3.47,7.18,1005.84,10.81,0,0.65,3.0,57193.8770048,0,1,2,0,0,1
8.81,0.39,75.0,3.41,0.7,3.87,3.45,6.01,997.5,6.66,0,0.83,3.0,58840.2940093,0,1,2,0,0,2
10.59,0.4,94.0,3.18,0.61,1.07,2.98,10.59,1003.54,4.44,0,0.79,4.0,56071.8429982,0,1,2,0,0,2
11.3,2.98,90.0,6.18,0.69,2.28,5.93,11.3,997.1,6.07,0,0.9,3.0,56969.854995300004,0,1,2,3,4,2
11.51,4.87,227.0,6.92,0.54,3.04,7.09,11.51,997.53,11.62,0,0.87,3.0,55958.5210002,0,1,2,3,4,1
11.42,3.3,195.0,7.01,0.57,4.42,4.92,11.42,1011.09,11.06,0,0.87,3.0,56807.543997400004,0,1,2,3,4,1
19.88,11.49,204.0,9.24,0.45,6.56,11.49,19.88,1013.12,12.36,0,0.7,4.0,54168.674992,0,0,1,1,2,0
15.43,10.08,220.0,7.8,0.42,5.4,10.08,15.43,1016.86,12.96,0,0.72,4.0,50261.0039955,0,0,1,1,2,0
16.55,7.26,218.0,6.83,0.4,5.75,9.63,16.55,1015.5,12.52,0,0.7,4.0,49758.264994000005,0,0,1,1,2,0
17.95,8.26,203.0,9.18,0.54,5.53,9.66,17.95,1014.48,10.8,0,0.77,4.0,49485.4539976,0,0,1,3,4,0
14.11,5.27,237.0,4.05,0.35,8.12,8.48,14.11,1013.1,12.81,0,0.64,4.0,49849.6969985,0,0,2,0,0,3
11.95,3.88,301.0,3.68,0.47,2.33,6.17,11.95,1025.56,13.12,0,0.69,4.0,50864.033001,0,1,2,0,0,3
13.14,2.88,87.0,1.01,0.16,2.21,2.88,13.14,1032.63,12.07,0,0.66,5.0,51080.4949985,0,1,2,0,0,3
14.12,1.46,242.0,0.96,0.28,2.14,1.46,14.12,1021.92,12.79,0,0.64,4.0,53862.0920037,0,1,2,0,0,3
14.32,5.12,226.0,5.68,0.66,4.12,6.91,14.32,1016.11,12.04,0,0.74,4.0,50681.0529946,0,1,2,3,4,3
20.25,10.02,258.0,8.31,0.46,3.48,10.02,20.25,1019.23,12.5,0,0.68,5.0,46653.7780015,0,0,1,1,2,0
19.35,8.49,234.0,9.87,0.33,3.03,9.45,19.35,1023.67,11.96,0,0.74,4.0,45813.8490005,0,0,1,1,2,0
22.08,11.38,231.0,10.36,0.27,3.2,11.38,22.08,1020.93,10.17,0,0.72,5.0,44623.7759995,0,0,1,1,2,0
13.28,5.04,329.0,3.07,0.51,3.42,7.05,13.28,1015.24,12.12,0,0.65,5.0,47263.0409986,0,0,2,3,0,3
10.36,1.82,6.0,1.85,0.39,2.7,4.02,10.36,1015.1,13.16,0,0.71,5.0,51258.5840004,0,1,2,0,0,1
11.59,1.61,233.0,0.63,0.27,3.27,1.61,11.59,1017.0,12.49,0,0.64,5.0,53862.8640085,0,1,2,0,0,3
13.41,4.92,266.0,2.25,0.45,4.51,7.98,13.41,1016.36,13.18,0,0.59,4.0,48768.2120002,0,0,2,0,0,3
13.71,4.3,42.0,2.28,0.22,2.84,5.94,13.71,1024.5,13.15,0,0.62,5.0,47582.5600032,0,0,1,1,2,3
16.32,2.32,50.0,1.83,0.26,2.95,4.42,16.32,1024.26,12.7,0,0.62,5.0,47309.0460002,0,0,1,1,2,3
16.96,3.39,52.0,-1.68,0.2,2.9,5.43,16.96,1022.7,15.34,0,0.43,5.0,46013.0669974,0,0,1,1,2,3
19.71,4.48,265.0,3.28,0.34,2.71,4.48,19.71,1019.76,14.76,0,0.56,5.0,45108.1870022,0,0,1,1,2,0
16.31,5.78,241.0,5.3,0.34,5.16,8.05,16.31,1017.3,13.24,0,0.64,4.0,47651.5549906,0,0,1,1,2,3
17.79,5.5,243.0,7.17,0.36,2.26,6.87,17.79,1021.76,12.91,0,0.68,4.0,47278.426001600004,0,0,1,1,2,0
20.99,10.48,187.0,8.15,0.22,1.13,10.48,20.99,1020.13,13.5,0,0.63,5.0,46434.924997,0,0,1,1,2,0
19.82,8.63,107.0,6.68,0.16,2.07,8.63,19.82,1016.51,14.19,0,0.6,5.0,44633.4899966,0,0,1,1,2,0
16.81,11.33,209.0,9.65,0.52,3.21,11.33,16.81,1007.4,9.8,0,0.77,4.0,45673.5389986,0,0,1,3,4,0
14.28,5.0,214.0,5.48,0.47,7.13,7.28,14.28,1008.69,11.97,0,0.71,4.0,46730.842000900004,0,1,2,3,4,3
17.17,10.2,237.0,7.43,0.63,6.74,10.2,17.17,1010.14,12.39,0,0.72,5.0,46183.2369974,0,0,1,1,2,0
13.18,4.29,245.0,5.99,0.56,4.83,7.06,13.18,1010.93,12.2,0,0.78,4.0,49813.407003,0,1,2,3,4,3
14.81,2.44,251.0,5.66,0.44,5.33,6.04,14.81,1014.56,12.05,0,0.76,6.0,52661.0220018,0,0,2,3,4,3
14.06,4.53,252.0,5.51,0.61,6.61,7.45,14.06,1011.68,11.93,0,0.68,5.0,47302.5409977,0,0,2,3,4,3
10.94,4.75,199.0,5.73,0.67,3.97,7.36,10.94,1003.62,11.38,0,0.8,4.0,49880.208003,0,1,2,3,4,1
13.64,2.67,216.0,4.12,0.71,5.86,7.0,13.64,994.19,11.97,0,0.71,4.0,49696.8950025,0,1,2,3,0,1
15.13,4.17,135.0,4.78,0.36,1.64,4.17,15.13,999.92,10.93,0,0.74,5.0,47418.2249983,0,1,2,3,0,3
11.3,6.9,27.0,5.77,0.6,2.35,7.2,11.3,1005.87,11.54,0,0.76,4.0,49470.9559934,0,1,2,3,4,2
14.56,7.62,293.0,5.68,0.59,1.94,9.12,14.56,1008.08,11.93,0,0.67,4.0,49077.0799979,0,0,1,3,4,0
17.85,8.56,32.0,7.71,0.32,2.12,8.91,17.85,1011.12,11.1,0,0.7,5.0,49511.2390027,0,0,1,1,2,0
16.87,11.38,335.0,11.42,0.81,3.7,11.38,16.87,1011.37,7.31,0,0.84,4.0,48351.195999100004,0,0,1,3,4,2
16.22,12.01,357.0,9.39,0.79,4.21,12.01,16.22,1015.56,10.78,0,0.78,4.0,46994.7080052,0,0,1,3,4,0
14.02,7.13,309.0,5.89,0.74,3.25,9.58,14.02,1018.45,11.68,0,0.7,4.0,47299.486992800004,0,0,1,3,4,3
10.26,3.51,316.0,1.88,0.49,4.18,6.27,10.26,1013.55,12.54,0,0.65,6.0,47683.3119982,0,1,2,0,0,3
8.21,1.79,301.0,4.4,0.65,2.24,5.43,6.24,1009.4,11.89,0,0.84,4.0,51219.038994200004,0,1,2,0,0,1
14.87,3.19,359.0,3.72,0.32,3.46,5.64,14.87,1020.26,12.21,0,0.67,5.0,47784.3899963,0,0,1,1,2,3
18.82,4.49,288.0,3.14,0.34,2.79,6.24,18.82,1018.43,14.76,0,0.55,6.0,45997.9829928,0,0,1,1,2,0
17.28,4.68,212.0,4.06,0.29,4.34,6.32,17.28,1009.15,13.63,0,0.58,6.0,45846.5759967,1,0,1,1,3,4
12.13,9.12,130.0,8.67,0.67,1.48,9.78,12.13,1000.65,9.37,0,0.86,4.0,48188.7600038,0,1,2,3,4,2
12.79,7.59,310.0,8.79,0.76,2.14,8.38,12.79,1004.27,9.24,0,0.87,4.0,48823.933996600004,0,1,2,3,4,2
14.69,10.79,351.0,10.28,0.94,3.44,10.79,14.69,1010.33,8.71,0,0.86,4.0,48466.1720009,0,0,1,3,4,2
21.68,11.27,340.0,10.44,0.54,3.45,11.27,21.68,1017.87,10.59,0,0.72,6.0,45172.680997,0,0,1,1,2,0
17.34,10.77,334.0,7.56,0.38,3.35,10.77,17.34,1022.85,12.7,0,0.65,5.0,45397.0310004,0,0,1,1,2,0
18.83,8.97,351.0,5.82,0.27,2.4,9.72,18.83,1028.53,13.42,0,0.59,5.0,46771.5870026,0,0,1,1,2,0
18.66,7.24,62.0,6.34,0.26,2.84,7.24,18.66,1031.47,13.28,0,0.66,6.0,43445.218998000004,0,0,1,1,2,0
20.07,6.1,44.0,6.01,0.27,4.16,7.64,20.07,1027.0,14.65,0,0.6,7.0,42933.613001800004,0,0,1,1,2,0
19.64,6.8,54.0,8.12,0.56,3.59,8.96,19.64,1021.53,13.31,0,0.71,5.0,42889.653,1,0,1,1,3,4
20.88,6.66,58.0,8.33,0.23,4.28,8.73,20.88,1021.53,13.34,0,0.68,3.0,42638.7359957,0,0,1,1,2,0
19.64,10.02,54.0,8.24,0.38,4.3,10.02,19.64,1023.0,14.39,0,0.66,6.0,43110.5379933,0,0,1,1,2,0
17.06,6.88,46.0,7.26,0.36,5.44,9.16,17.06,1021.44,12.44,0,0.69,6.0,44226.0709976,0,0,1,1,2,0
14.17,10.29,48.0,7.13,0.89,4.59,10.29,14.17,1016.69,12.38,0,0.72,4.0,48900.165002400005,0,0,1,3,4,2
14.56,10.61,79.0,6.35,0.95,1.67,10.61,14.56,1015.7,12.55,0,0.68,4.0,45814.022998500004,0,0,1,3,4,0
16.96,6.87,172.0,10.87,0.61,3.0,8.16,16.96,1013.81,10.46,0,0.83,4.0,45195.473001,0,0,1,3,4,2
16.96,14.16,211.0,13.22,0.93,5.94,14.16,17.01,1011.39,10.86,0,0.86,5.0,46263.9219968,0,0,1,3,4,0
17.59,12.96,234.0,10.14,0.78,6.8,12.96,17.59,1011.04,11.94,0,0.75,5.0,45641.2110016,0,0,1,3,4,0
18.81,7.72,205.0,8.18,0.45,4.12,9.13,18.81,1016.14,13.05,0,0.69,5.0,43819.0930009,0,0,1,1,2,0
16.27,11.01,228.0,9.15,0.42,6.04,11.01,16.27,1008.6,12.18,0,0.74,5.0,46185.260002,0,0,1,1,2,0
17.34,11.46,216.0,8.74,0.42,3.05,11.46,17.34,1013.64,12.62,0,0.71,5.0,47121.385001200004,0,0,1,1,2,0
20.4,12.87,69.0,9.59,0.5,4.6,12.87,20.4,1014.05,15.08,0,0.66,5.0,43902.5029975,0,0,1,1,2,0
20.33,13.33,85.0,13.19,0.4,0.97,13.33,20.37,1014.27,10.81,0,0.78,6.0,43804.633996000004,0,0,1,1,2,0
25.56,15.83,31.0,15.19,0.31,0.95,15.81,25.56,1014.65,9.82,0,0.76,6.0,42883.3100023,0,0,1,1,2,0
20.19,16.22,102.0,14.68,0.47,1.34,16.22,20.2,1012.05,6.71,0,0.81,4.0,43769.7700003,0,0,1,1,2,0
20.38,14.11,231.0,13.56,0.55,3.59,14.11,20.38,1010.05,10.03,0,0.81,5.0,43134.5129973,0,0,1,1,2,0
17.54,12.01,218.0,11.12,0.67,6.78,12.01,17.54,1007.11,11.33,0,0.81,5.0,44909.713997800005,0,0,1,3,4,0
16.51,12.62,257.0,10.42,0.7,6.28,12.62,16.51,1009.25,12.38,0,0.76,5.0,48059.8720016,0,0,1,1,4,0
